date,home_team,home_score,away_score,away_team,neutral,tournament_name,tournament_year
2017-08-31,Cyprus,3,2,Bosnia and Herzegovina,False,FIFA World Cup qualification,2017
2017-08-31,France,4,0,Netherlands,False,FIFA World Cup qualification,2017
2017-08-31,Greece,0,0,Estonia,False,FIFA World Cup qualification,2017
2017-08-31,Guinea,3,2,Libya,False,FIFA World Cup qualification,2017
2017-08-31,Hungary,3,1,Latvia,False,FIFA World Cup qualification,2017
2017-08-31,Japan,2,0,Australia,False,FIFA World Cup qualification,2017
2017-08-31,South Korea,0,0,Iran,False,FIFA World Cup qualification,2017
2017-08-31,Luxembourg,1,0,Belarus,False,FIFA World Cup qualification,2017
2017-08-31,Peru,2,1,Bolivia,False,FIFA World Cup qualification,2017
2017-08-31,Portugal,5,1,Faroe Islands,False,FIFA World Cup qualification,2017
2017-08-31,Switzerland,3,0,Andorra,False,FIFA World Cup qualification,2017
2017-08-31,Syria,3,1,Qatar,True,FIFA World Cup qualification,2017
2017-08-31,Thailand,1,2,Iraq,False,FIFA World Cup qualification,2017
2017-08-31,Uganda,1,0,Egypt,False,FIFA World Cup qualification,2017
2017-08-31,Uruguay,0,0,Argentina,False,FIFA World Cup qualification,2017
2017-08-31,Venezuela,0,0,Colombia,False,FIFA World Cup qualification,2017
2017-09-01,Cape Verde,2,1,South Africa,False,FIFA World Cup qualification,2017
2017-09-01,Czech Republic,1,2,Germany,False,FIFA World Cup qualification,2017
2017-09-01,Denmark,4,0,Poland,False,FIFA World Cup qualification,2017
2017-09-01,Ghana,1,1,Congo,False,FIFA World Cup qualification,2017
2017-09-01,Kazakhstan,0,3,Montenegro,False,FIFA World Cup qualification,2017
2017-09-01,Lithuania,0,3,Scotland,False,FIFA World Cup qualification,2017
2017-09-01,Malta,0,4,England,False,FIFA World Cup qualification,2017
2017-09-01,Mexico,1,0,Panama,False,FIFA World Cup qualification,2017
2017-09-01,Morocco,6,0,Mali,False,FIFA World Cup qualification,2017
2017-09-01,New Zealand,6,1,Solomon Islands,False,FIFA World Cup qualification,2017
2017-09-01,Nigeria,4,0,Cameroon,False,FIFA World Cup qualification,2017
2017-09-01,Norway,2,0,Azerbaijan,False,FIFA World Cup qualification,2017
2017-09-01,Romania,1,0,Armenia,False,FIFA World Cup qualification,2017
2017-09-01,San Marino,0,3,Northern Ireland,False,FIFA World Cup qualification,2017
2017-09-01,Slovakia,1,0,Slovenia,False,FIFA World Cup qualification,2017
2017-09-01,Trinidad and Tobago,1,2,Honduras,False,FIFA World Cup qualification,2017
2017-09-01,Tunisia,2,1,DR Congo,False,FIFA World Cup qualification,2017
2017-09-01,United States,0,2,Costa Rica,False,FIFA World Cup qualification,2017
2017-09-02,Albania,2,0,Liechtenstein,False,FIFA World Cup qualification,2017
2017-09-02,Croatia,1,0,Kosovo,False,FIFA World Cup qualification,2017
2017-09-02,Finland,1,0,Iceland,False,FIFA World Cup qualification,2017
2017-09-02,Gabon,0,3,Ivory Coast,False,FIFA World Cup qualification,2017
2017-09-02,Georgia,1,1,Republic of Ireland,False,FIFA World Cup qualification,2017
2017-09-02,Israel,0,1,North Macedonia,False,FIFA World Cup qualification,2017
2017-09-02,Senegal,0,0,Burkina Faso,False,FIFA World Cup qualification,2017
2017-09-02,Serbia,3,0,Moldova,False,FIFA World Cup qualification,2017
2017-09-02,Spain,3,0,Italy,False,FIFA World Cup qualification,2017
2017-09-02,Ukraine,2,0,Turkey,False,FIFA World Cup qualification,2017
2017-09-02,Wales,1,0,Austria,False,FIFA World Cup qualification,2017
2017-09-02,Zambia,3,1,Algeria,False,FIFA World Cup qualification,2017
2017-09-03,Belarus,0,4,Sweden,False,FIFA World Cup qualification,2017
2017-09-03,Estonia,1,0,Cyprus,False,FIFA World Cup qualification,2017
2017-09-03,Faroe Islands,1,0,Andorra,False,FIFA World Cup qualification,2017
2017-09-03,France,0,0,Luxembourg,False,FIFA World Cup qualification,2017
2017-09-03,Gibraltar,0,4,Bosnia and Herzegovina,True,FIFA World Cup qualification,2017
2017-09-03,Greece,1,2,Belgium,False,FIFA World Cup qualification,2017
2017-09-03,Hungary,0,1,Portugal,False,FIFA World Cup qualification,2017
2017-09-03,Latvia,0,3,Switzerland,False,FIFA World Cup qualification,2017
2017-09-03,Netherlands,3,1,Bulgaria,False,FIFA World Cup qualification,2017
2017-09-04,Armenia,1,4,Denmark,False,FIFA World Cup qualification,2017
2017-09-04,Azerbaijan,5,1,San Marino,False,FIFA World Cup qualification,2017
2017-09-04,Cameroon,1,1,Nigeria,False,FIFA World Cup qualification,2017
2017-09-04,England,2,1,Slovakia,False,FIFA World Cup qualification,2017
2017-09-04,Germany,6,0,Norway,False,FIFA World Cup qualification,2017
2017-09-04,Libya,1,0,Guinea,True,FIFA World Cup qualification,2017
2017-09-04,Montenegro,1,0,Romania,False,FIFA World Cup qualification,2017
2017-09-04,Northern Ireland,2,0,Czech Republic,False,FIFA World Cup qualification,2017
2017-09-04,Poland,3,0,Kazakhstan,False,FIFA World Cup qualification,2017
2017-09-04,Scotland,2,0,Malta,False,FIFA World Cup qualification,2017
2017-09-04,Slovenia,4,0,Lithuania,False,FIFA World Cup qualification,2017
2017-09-05,Algeria,0,1,Zambia,False,FIFA World Cup qualification,2017
2017-09-05,Argentina,1,1,Venezuela,False,FIFA World Cup qualification,2017
2017-09-05,Australia,2,1,Thailand,False,FIFA World Cup qualification,2017
2017-09-05,Austria,1,1,Georgia,False,FIFA World Cup qualification,2017
2017-09-05,Bolivia,1,0,Chile,False,FIFA World Cup qualification,2017
2017-09-05,Burkina Faso,2,2,Senegal,False,FIFA World Cup qualification,2017
2017-09-05,Colombia,1,1,Brazil,False,FIFA World Cup qualification,2017
2017-09-05,Congo,1,5,Ghana,False,FIFA World Cup qualification,2017
2017-09-05,DR Congo,2,2,Tunisia,False,FIFA World Cup qualification,2017
2017-09-05,Costa Rica,1,1,Mexico,False,FIFA World Cup qualification,2017
2017-09-05,Ecuador,1,2,Peru,False,FIFA World Cup qualification,2017
2017-09-05,Egypt,1,0,Uganda,False,FIFA World Cup qualification,2017
2017-09-05,Honduras,1,1,United States,False,FIFA World Cup qualification,2017
2017-09-05,Iceland,2,0,Ukraine,False,FIFA World Cup qualification,2017
2017-09-05,Iran,2,2,Syria,False,FIFA World Cup qualification,2017
2017-09-05,Iraq,1,0,United Arab Emirates,True,FIFA World Cup qualification,2017
2017-09-05,Republic of Ireland,0,1,Serbia,False,FIFA World Cup qualification,2017
2017-09-05,Italy,1,0,Israel,False,FIFA World Cup qualification,2017
2017-09-05,Ivory Coast,1,2,Gabon,False,FIFA World Cup qualification,2017
2017-09-05,Kosovo,0,1,Finland,True,FIFA World Cup qualification,2017
2017-09-05,Liechtenstein,0,8,Spain,False,FIFA World Cup qualification,2017
2017-09-05,North Macedonia,1,1,Albania,False,FIFA World Cup qualification,2017
2017-09-05,Mali,0,0,Morocco,False,FIFA World Cup qualification,2017
2017-09-05,Moldova,0,2,Wales,False,FIFA World Cup qualification,2017
2017-09-05,Panama,3,0,Trinidad and Tobago,False,FIFA World Cup qualification,2017
2017-09-05,Paraguay,1,2,Uruguay,False,FIFA World Cup qualification,2017
2017-09-05,Qatar,1,2,China PR,False,FIFA World Cup qualification,2017
2017-09-05,Saudi Arabia,1,0,Japan,False,FIFA World Cup qualification,2017
2017-09-05,Solomon Islands,2,2,New Zealand,False,FIFA World Cup qualification,2017
2017-09-05,South Africa,1,2,Cape Verde,False,FIFA World Cup qualification,2017
2017-09-05,Turkey,1,0,Croatia,False,FIFA World Cup qualification,2017
2017-09-05,Uzbekistan,0,0,South Korea,False,FIFA World Cup qualification,2017
2017-10-05,Argentina,0,0,Peru,False,FIFA World Cup qualification,2017
2017-10-05,Armenia,1,6,Poland,False,FIFA World Cup qualification,2017
2017-10-05,Azerbaijan,1,2,Czech Republic,False,FIFA World Cup qualification,2017
2017-10-05,Bolivia,0,0,Brazil,False,FIFA World Cup qualification,2017
2017-10-05,Chile,2,1,Ecuador,False,FIFA World Cup qualification,2017
2017-10-05,Colombia,1,2,Paraguay,False,FIFA World Cup qualification,2017
2017-10-05,England,1,0,Slovenia,False,FIFA World Cup qualification,2017
2017-10-05,Malta,1,1,Lithuania,False,FIFA World Cup qualification,2017
2017-10-05,Montenegro,0,1,Denmark,False,FIFA World Cup qualification,2017
2017-10-05,Northern Ireland,1,3,Germany,False,FIFA World Cup qualification,2017
2017-10-05,Romania,3,1,Kazakhstan,False,FIFA World Cup qualification,2017
2017-10-05,San Marino,0,8,Norway,False,FIFA World Cup qualification,2017
2017-10-05,Scotland,1,0,Slovakia,False,FIFA World Cup qualification,2017
2017-10-05,Syria,1,1,Australia,True,FIFA World Cup qualification,2017
2017-10-05,Venezuela,0,0,Uruguay,False,FIFA World Cup qualification,2017
2017-10-06,Austria,3,2,Serbia,False,FIFA World Cup qualification,2017
2017-10-06,Croatia,1,1,Finland,False,FIFA World Cup qualification,2017
2017-10-06,Georgia,0,1,Wales,False,FIFA World Cup qualification,2017
2017-10-06,Republic of Ireland,2,0,Moldova,False,FIFA World Cup qualification,2017
2017-10-06,Italy,1,1,North Macedonia,False,FIFA World Cup qualification,2017
2017-10-06,Kosovo,0,2,Ukraine,True,FIFA World Cup qualification,2017
2017-10-06,Liechtenstein,0,1,Israel,False,FIFA World Cup qualification,2017
2017-10-06,Mali,0,0,Ivory Coast,False,FIFA World Cup qualification,2017
2017-10-06,Mexico,3,1,Trinidad and Tobago,False,FIFA World Cup qualification,2017
2017-10-06,Spain,3,0,Albania,False,FIFA World Cup qualification,2017
2017-10-06,Turkey,0,3,Iceland,False,FIFA World Cup qualification,2017
2017-10-06,United States,4,0,Panama,False,FIFA World Cup qualification,2017
2017-10-07,Andorra,0,2,Portugal,False,FIFA World Cup qualification,2017
2017-10-07,Belarus,1,3,Netherlands,False,FIFA World Cup qualification,2017
2017-10-07,Bosnia and Herzegovina,3,4,Belgium,False,FIFA World Cup qualification,2017
2017-10-07,Bulgaria,0,1,France,False,FIFA World Cup qualification,2017
2017-10-07,Cameroon,2,0,Algeria,False,FIFA World Cup qualification,2017
2017-10-07,Cape Verde,0,2,Senegal,False,FIFA World Cup qualification,2017
2017-10-07,Costa Rica,1,1,Honduras,False,FIFA World Cup qualification,2017
2017-10-07,Cyprus,1,2,Greece,False,FIFA World Cup qualification,2017
2017-10-07,Faroe Islands,0,0,Latvia,False,FIFA World Cup qualification,2017
2017-10-07,Gibraltar,0,6,Estonia,True,FIFA World Cup qualification,2017
2017-10-07,Guinea,1,4,Tunisia,False,FIFA World Cup qualification,2017
2017-10-07,Libya,1,2,DR Congo,True,FIFA World Cup qualification,2017
2017-10-07,Morocco,3,0,Gabon,False,FIFA World Cup qualification,2017
2017-10-07,Nigeria,1,0,Zambia,False,FIFA World Cup qualification,2017
2017-10-07,South Africa,3,1,Burkina Faso,False,FIFA World Cup qualification,2017
2017-10-07,Sweden,8,0,Luxembourg,False,FIFA World Cup qualification,2017
2017-10-07,Switzerland,5,2,Hungary,False,FIFA World Cup qualification,2017
2017-10-07,Uganda,0,0,Ghana,False,FIFA World Cup qualification,2017
2017-10-08,Czech Republic,5,0,San Marino,False,FIFA World Cup qualification,2017
2017-10-08,Denmark,1,1,Romania,False,FIFA World Cup qualification,2017
2017-10-08,Egypt,2,1,Congo,False,FIFA World Cup qualification,2017
2017-10-08,Germany,5,1,Azerbaijan,False,FIFA World Cup qualification,2017
2017-10-08,Kazakhstan,1,1,Armenia,False,FIFA World Cup qualification,2017
2017-10-08,Lithuania,0,1,England,False,FIFA World Cup qualification,2017
2017-10-08,Norway,1,0,Northern Ireland,False,FIFA World Cup qualification,2017
2017-10-08,Poland,4,2,Montenegro,False,FIFA World Cup qualification,2017
2017-10-08,Slovakia,3,0,Malta,False,FIFA World Cup qualification,2017
2017-10-08,Slovenia,2,2,Scotland,False,FIFA World Cup qualification,2017
2017-10-09,Albania,0,1,Italy,False,FIFA World Cup qualification,2017
2017-10-09,Finland,2,2,Turkey,False,FIFA World Cup qualification,2017
2017-10-09,Iceland,2,0,Kosovo,False,FIFA World Cup qualification,2017
2017-10-09,Israel,0,1,Spain,False,FIFA World Cup qualification,2017
2017-10-09,North Macedonia,4,0,Liechtenstein,False,FIFA World Cup qualification,2017
2017-10-09,Moldova,0,1,Austria,False,FIFA World Cup qualification,2017
2017-10-09,Serbia,1,0,Georgia,False,FIFA World Cup qualification,2017
2017-10-09,Ukraine,0,2,Croatia,False,FIFA World Cup qualification,2017
2017-10-09,Wales,0,1,Republic of Ireland,False,FIFA World Cup qualification,2017
2017-10-10,Australia,2,1,Syria,False,FIFA World Cup qualification,2017
2017-10-10,Belgium,4,0,Cyprus,False,FIFA World Cup qualification,2017
2017-10-10,Brazil,3,0,Chile,False,FIFA World Cup qualification,2017
2017-10-10,Ecuador,1,3,Argentina,False,FIFA World Cup qualification,2017
2017-10-10,Estonia,1,2,Bosnia and Herzegovina,False,FIFA World Cup qualification,2017
2017-10-10,France,2,1,Belarus,False,FIFA World Cup qualification,2017
2017-10-10,Greece,4,0,Gibraltar,False,FIFA World Cup qualification,2017
2017-10-10,Honduras,3,2,Mexico,False,FIFA World Cup qualification,2017
2017-10-10,Hungary,1,0,Faroe Islands,False,FIFA World Cup qualification,2017
2017-10-10,Latvia,4,0,Andorra,False,FIFA World Cup qualification,2017
2017-10-10,Luxembourg,1,1,Bulgaria,False,FIFA World Cup qualification,2017
2017-10-10,Netherlands,2,0,Sweden,False,FIFA World Cup qualification,2017
2017-10-10,Panama,2,1,Costa Rica,False,FIFA World Cup qualification,2017
2017-10-10,Paraguay,0,1,Venezuela,False,FIFA World Cup qualification,2017
2017-10-10,Peru,1,1,Colombia,False,FIFA World Cup qualification,2017
2017-10-10,Portugal,2,0,Switzerland,False,FIFA World Cup qualification,2017
2017-10-10,Trinidad and Tobago,2,1,United States,False,FIFA World Cup qualification,2017
2017-10-10,Uruguay,4,2,Bolivia,False,FIFA World Cup qualification,2017
2017-11-09,Croatia,4,1,Greece,False,FIFA World Cup qualification,2017
2017-11-09,Northern Ireland,0,1,Switzerland,False,FIFA World Cup qualification,2017
2017-11-10,Algeria,3,0,Nigeria,False,FIFA World Cup qualification,2017
2017-11-10,Honduras,0,0,Australia,False,FIFA World Cup qualification,2017
2017-11-10,South Africa,0,2,Senegal,False,FIFA World Cup qualification,2017
2017-11-10,Sweden,1,0,Italy,False,FIFA World Cup qualification,2017
2017-11-11,DR Congo,3,1,Guinea,False,FIFA World Cup qualification,2017
2017-11-11,Denmark,0,0,Republic of Ireland,False,FIFA World Cup qualification,2017
2017-11-11,Gabon,0,0,Mali,False,FIFA World Cup qualification,2017
2017-11-11,Ivory Coast,0,2,Morocco,False,FIFA World Cup qualification,2017
2017-11-11,New Zealand,0,0,Peru,False,FIFA World Cup qualification,2017
2017-11-11,Tunisia,0,0,Libya,False,FIFA World Cup qualification,2017
2017-11-11,Zambia,2,2,Cameroon,False,FIFA World Cup qualification,2017
2017-11-12,Congo,1,1,Uganda,False,FIFA World Cup qualification,2017
2017-11-12,Ghana,1,1,Egypt,False,FIFA World Cup qualification,2017
2017-11-12,Greece,0,0,Croatia,False,FIFA World Cup qualification,2017
2017-11-12,Switzerland,0,0,Northern Ireland,False,FIFA World Cup qualification,2017
2017-11-13,Italy,0,0,Sweden,False,FIFA World Cup qualification,2017
2017-11-14,Burkina Faso,4,0,Cape Verde,False,FIFA World Cup qualification,2017
2017-11-14,Republic of Ireland,1,5,Denmark,False,FIFA World Cup qualification,2017
2017-11-14,Senegal,2,1,South Africa,False,FIFA World Cup qualification,2017
2017-11-15,Australia,3,1,Honduras,False,FIFA World Cup qualification,2017
2017-11-15,Peru,2,0,New Zealand,False,FIFA World Cup qualification,2017
2019-06-06,Bhutan,1,0,Guam,False,FIFA World Cup qualification,2019
2019-06-06,Cambodia,2,0,Pakistan,False,FIFA World Cup qualification,2019
2019-06-06,Laos,0,1,Bangladesh,False,FIFA World Cup qualification,2019
2019-06-06,Macau,1,0,Sri Lanka,False,FIFA World Cup qualification,2019
2019-06-06,Mongolia,2,0,Brunei,False,FIFA World Cup qualification,2019
2019-06-07,Malaysia,7,1,Timor-Leste,False,FIFA World Cup qualification,2019
2019-06-11,Bangladesh,0,0,Laos,False,FIFA World Cup qualification,2019
2019-06-11,Brunei,2,1,Mongolia,False,FIFA World Cup qualification,2019
2019-06-11,Guam,5,0,Bhutan,False,FIFA World Cup qualification,2019
2019-06-11,Pakistan,1,2,Cambodia,True,FIFA World Cup qualification,2019
2019-06-11,Sri Lanka,3,0,Macau,False,FIFA World Cup qualification,2019
2019-06-11,Malaysia,5,1,Timor-Leste,False,FIFA World Cup qualification,2019
2019-09-04,Burundi,1,1,Tanzania,False,FIFA World Cup qualification,2019
2019-09-04,Djibouti,2,1,Eswatini,False,FIFA World Cup qualification,2019
2019-09-04,Eritrea,1,2,Namibia,False,FIFA World Cup qualification,2019
2019-09-04,Ethiopia,0,0,Lesotho,False,FIFA World Cup qualification,2019
2019-09-04,Liberia,3,1,Sierra Leone,False,FIFA World Cup qualification,2019
2019-09-04,Mauritius,0,1,Mozambique,False,FIFA World Cup qualification,2019
2019-09-04,São Tomé and Príncipe,0,1,Guinea-Bissau,False,FIFA World Cup qualification,2019
2019-09-04,South Sudan,1,1,Equatorial Guinea,True,FIFA World Cup qualification,2019
2019-09-05,Guam,0,1,Maldives,False,FIFA World Cup qualification,2019
2019-09-05,Philippines,2,5,Syria,False,FIFA World Cup qualification,2019
2019-09-05,Taiwan,1,2,Jordan,False,FIFA World Cup qualification,2019
2019-09-05,Kuwait,7,0,Nepal,False,FIFA World Cup qualification,2019
2019-09-05,Cambodia,1,1,Hong Kong,False,FIFA World Cup qualification,2019
2019-09-05,Bahrain,1,1,Iraq,False,FIFA World Cup qualification,2019
2019-09-05,Palestine,2,0,Uzbekistan,False,FIFA World Cup qualification,2019
2019-09-05,Singapore,2,2,Yemen,False,FIFA World Cup qualification,2019
2019-09-05,India,1,2,Oman,False,FIFA World Cup qualification,2019
2019-09-05,Qatar,6,0,Afghanistan,False,FIFA World Cup qualification,2019
2019-09-05,Mongolia,1,0,Myanmar,False,FIFA World Cup qualification,2019
2019-09-05,Tajikistan,1,0,Kyrgyzstan,False,FIFA World Cup qualification,2019
2019-09-05,Thailand,0,0,Vietnam,False,FIFA World Cup qualification,2019
2019-09-05,Indonesia,2,3,Malaysia,False,FIFA World Cup qualification,2019
2019-09-05,North Korea,2,0,Lebanon,False,FIFA World Cup qualification,2019
2019-09-05,Sri Lanka,0,2,Turkmenistan,False,FIFA World Cup qualification,2019
2019-09-05,Chad,1,3,Sudan,False,FIFA World Cup qualification,2019
2019-09-05,Seychelles,0,3,Rwanda,False,FIFA World Cup qualification,2019
2019-09-05,Somalia,1,0,Zimbabwe,True,FIFA World Cup qualification,2019
2019-09-06,Comoros,1,1,Togo,False,FIFA World Cup qualification,2019
2019-09-06,Gambia,0,1,Angola,False,FIFA World Cup qualification,2019
2019-09-07,Botswana,0,0,Malawi,False,FIFA World Cup qualification,2019
2019-09-08,Equatorial Guinea,1,0,South Sudan,False,FIFA World Cup qualification,2019
2019-09-08,Lesotho,1,1,Ethiopia,False,FIFA World Cup qualification,2019
2019-09-08,Sierra Leone,1,0,Liberia,False,FIFA World Cup qualification,2019
2019-09-08,Tanzania,1,1,Burundi,False,FIFA World Cup qualification,2019
2019-09-10,Guam,1,4,Philippines,False,FIFA World Cup qualification,2019
2019-09-10,Maldives,0,5,China PR,False,FIFA World Cup qualification,2019
2019-09-10,Kuwait,0,3,Australia,False,FIFA World Cup qualification,2019
2019-09-10,Taiwan,0,2,Nepal,False,FIFA World Cup qualification,2019
2019-09-10,Cambodia,0,1,Bahrain,False,FIFA World Cup qualification,2019
2019-09-10,Hong Kong,0,2,Iran,False,FIFA World Cup qualification,2019
2019-09-10,Yemen,2,2,Saudi Arabia,True,FIFA World Cup qualification,2019
